语例ID,主语(目标域),谓语(源域),目标域,目标域名称,源域,源域名称,映射方向,映射方向标签,F_field,A_level,D_number,D_abstract,I_depth,S_schema,D_processing,CC连续值,CC等级(等距法),标注覆盖,CC标注值,CC等级(五分位法)
xb_03204,这个年轻人,无辜的,HM,人体,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_03205,诗,圣洁的东西,CM,通讯,OB,物体,2,具体→抽象,0.6,0.33,0.6,0.465,0.33,0.33,0.33,0.4042,3,否,2,2
xb_03206,你的妻子,清白的,HM,人体,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_03207,德·巴日东太太,清白的,HM,人体,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_03208,一条路,漫长的,SP,空间,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_03209,爱情,极大的虚荣,EM,情感,EM,情感,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03210,伯爵,优秀的骑手,HM,人体,HM,人体,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_03211,社会的结构,好的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03212,这些事件,天大的喜讯,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03213,懦怯的人的特点,卑劣,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03214,这心灵,纯洁无瑕的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03215,金子,值钱的东西,OB,物体,OB,物体,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_03216,伯爵的家庭,典型的英国式贵族家庭,SC,社会,SC,社会,1,具体→具体,0.8,0.67,0.8,0.735,0.0,0.0,0.0,0.4043,3,否,1,3
xb_03217,诽谤祖国,最坏的行为,HM,人体,HM,人体,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03218,我的天性,温和的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03219,雕塑,最高的艺术,CM,通讯,CM,通讯,3,抽象→抽象,0.6,0.33,0.6,0.465,0.67,0.33,0.534,0.496,3,否,3,3
xb_03220,与男爵的关系,纯洁的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03221,这一回的周转不灵,短时间的,EV,事件,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03222,我的话,不错的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03223,送信的人,可靠的,HM,人体,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_03224,大哥的话,不错的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03225,我的日子,有限的了,TM,时间,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03226,毁谤一个女人,卑鄙的,HM,人体,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03227,瓦莱丽的话,真的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03228,有一个人,无辜的,HM,人体,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_03229,他的行为,可耻的,HM,人体,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03230,**表语** (predicate): 桃花心木的,[待补充],AB,抽象,OB,物体,4,抽象→具体,0.8,0.67,0.8,0.735,0.67,0.67,0.67,0.7058,4,否,4,5
xb_03231,她的病,假的,BD,建筑,ST,结构,3,抽象→抽象,0.6,0.33,0.6,0.465,0.67,0.33,0.534,0.496,3,否,3,3
xb_03232,我的教训,惨重的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03233,看您的样子,坏,SN,感知,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03234,我朋友,无辜的,HM,人体,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_03235,橡木加铅皮的,最合适的,OB,物体,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_03236,您的第一个愿望,平凡的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03237,这种景象,动人的,SN,感知,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03238,水,浑的,NT,自然,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_03239,这个女人,高傲的,HM,人体,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_03240,我的爱情,普通的爱情,EM,情感,EM,情感,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03241,疾病,偶然的事,BD,建筑,EV,事件,3,抽象→抽象,0.6,0.33,0.6,0.465,0.67,0.33,0.534,0.496,3,否,3,3
xb_03242,这个机器,伟大的帕斯卡尔之所以受到我们崇拜的一个最好的凭证,OB,物体,AB,抽象,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03243,它的作用,忠实地传送这力量,AB,抽象,HM,人体,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03244,人的生命,有限的,LV,生命,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03245,我的意见,清楚的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03246,你的心,纯洁的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03247,你的信用,不错的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03248,子爵夫人脸上的光辉,真爱情的表示,SN,感知,AB,抽象,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03249,他给的衣著费,不够的,EC,经济,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03250,他的性格,高尚的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03251,上帝,正直的,HM,人体,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03252,她心,好的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03253,她的世界观,阴暗的,TH,思维,SN,感知,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03254,灵感,严肃的工作状态,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03255,渡船,热闹的集体农庄市场,TR,交通,SP,空间,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_03256,他的记忆力,稀有的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03257,作一个人,幸福的,HM,人体,EM,情感,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03258,他的出发点,荒谬的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03259,羞耻心,必要的,EM,情感,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03260,人们的情绪,激动的,EM,情感,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03261,线路,空着的,OB,物体,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_03262,舌头,软的,BD,建筑,ST,结构,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_03263,风,斜着刮的,NT,自然,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_03264,天地,广阔的,NT,自然,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_03265,地方,开阔的,SP,空间,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_03266,架子,空着的,OB,物体,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_03267,公路,出名的,SP,空间,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_03268,精神,合法的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03269,寻求真理的精神,合法的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03270,这种战争,顽强而持久的,EV,事件,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03271,上帝,仁慈的,HM,人体,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03272,信赖理性的声音,愉快的,SN,感知,EM,情感,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03273,皮革,诚实的,OB,物体,ST,结构,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_03274,大脑,座宫殿,BD,建筑,SP,空间,1,具体→具体,0.6,0.33,0.6,0.465,0.0,0.0,0.0,0.2557,2,否,2,2
xb_03275,时间,宝贵的,TM,时间,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03276,女人的心,复杂的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03277,言辞,空洞的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03278,人的心肠,硬的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03279,你的衣服,最好的鸟窝,OB,物体,NT,自然,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_03280,松露,形状不定的黑色珠宝,FD,食物,OB,物体,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_03281,时间,伟大的治疗师,TM,时间,HM,人体,4,抽象→具体,0.4,0.33,0.6,0.415,0.67,0.67,0.67,0.5298,3,否,4,3
xb_03282,科技,神奇的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03283,人生,漫长的旅程,LF,光线,SP,空间,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03284,克利福的作品,底子里空无一物,EV,事件,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03285,你的选择的本能,高尚的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03286,金钱,成功的象征,EC,经济,AB,抽象,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03287,她对他的剧本,空虚无物的,EM,情感,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03288,他的眼睛,温暖的，仁慈的,BD,建筑,ST,结构,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_03289,这种感觉,危险的,EM,情感,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03290,他的眼睛,冷酷的，险恶的,BD,建筑,ST,结构,4,抽象→具体,0.6,0.33,0.6,0.465,0.67,0.67,0.67,0.5573,3,否,4,4
xb_03291,社会,恶毒的、半疯狂的野兽,SC,社会,LV,生命,2,具体→抽象,0.8,0.67,0.8,0.735,0.33,0.33,0.33,0.5528,3,否,2,4
xb_03292,中上阶级,坚韧的,SC,社会,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03293,乡间景色,忧郁的,SN,感知,EM,情感,4,抽象→具体,0.2,0.0,0.4,0.15,0.67,0.67,0.67,0.384,2,否,4,2
xb_03294,闲话,可怕的,SC,社会,EM,情感,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03295,歇斯底里,危险的,EM,情感,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03296,贞洁,可爱的,MR,机器,ST,结构,3,抽象→抽象,0.6,0.33,0.6,0.465,0.67,0.33,0.534,0.496,3,否,3,3
xb_03297,情境,怪异的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03298,虹,个象征,NT,自然,AB,抽象,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03299,那对爱侣,快乐的,HM,人体,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03300,他的目光,明锐的,SN,感知,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03301,那种神气,虚伪的,EM,情感,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03302,他的情感,高涨的,EM,情感,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03303,那个时间,热烈的,TM,时间,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03304,那种心情,合理的,EM,情感,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03305,感情,肮脏的指甲,EM,情感,BD,建筑,2,具体→抽象,0.4,0.33,0.6,0.415,0.33,0.33,0.33,0.3768,2,否,2,2
xb_03306,总统,清白的,HM,人体,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03307,他的嘴唇,热烈的,BD,建筑,ST,结构,2,具体→抽象,0.6,0.33,0.6,0.465,0.33,0.33,0.33,0.4042,3,否,2,2
xb_03308,表达能力,有限的,AB,抽象,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03309,你的话,可靠的,HM,人体,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03310,法律,正确的,SC,社会,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03311,良心,干净的,MR,机器,ST,结构,3,抽象→抽象,0.6,0.33,0.6,0.465,0.67,0.33,0.534,0.496,3,否,3,3
xb_03312,奶油面包,苦涩的,FD,食物,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03313,您的目的,单纯的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03314,世人的言论,靠不住的,HM,人体,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03315,您的爱人,清白的,HM,人体,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03316,我的做法,不对的,HM,人体,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03317,这个想法,正确的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03318,上流社会,愚蠢的,SC,社会,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03319,他的嗓音,粗糙的,SN,感知,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03320,道路,正确的,SP,空间,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03321,我,完整的,HM,人体,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03322,写出来的版本,正确的,EV,事件,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03323,声音,微弱的,SN,感知,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03324,沙坑,圣洁的,SP,空间,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03325,意图的方向,一致的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03326,时间,有限的,TM,时间,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03327,我的经历,清白的,EV,事件,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03328,阴影,邪恶的,SN,感知,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03329,世界,残酷的,LF,光线,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03330,忠告,正确的,HM,人体,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03331,乌鸦,聪明的,LV,生命,ST,结构,2,具体→抽象,0.4,0.33,0.6,0.415,0.33,0.33,0.33,0.3768,2,否,2,2
xb_03332,时间,确实的,TM,时间,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03333,时间,正确的,TM,时间,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03334,时间,重要的,TM,时间,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03335,预感,正确的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03336,耳朵,正常的,BD,建筑,ST,结构,2,具体→抽象,0.6,0.33,0.6,0.465,0.33,0.33,0.33,0.4042,3,否,2,2
xb_03337,镇子,公平的,SP,空间,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03338,地铁,文明的延伸线,OB,物体,SP,空间,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_03339,姐姐,敏感的白雪公主,HM,人体,HM,人体,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_03340,人生,孤独的,LF,光线,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03341,假发,赚钱行当,OB,物体,EC,经济,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03342,传说,真的,EV,事件,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03343,建议,认真的,HM,人体,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03344,新闻,真的,EV,事件,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03345,花,新鲜的,NT,自然,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03346,山,活的,NT,自然,LV,生命,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,2,1
xb_03347,分给猫,错误的,HM,人体,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03348,那女郎,真的,HM,人体,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03349,假说,正确的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03350,蚂蚁,有名的劳动能手,LV,生命,HM,人体,1,具体→具体,0.4,0.33,0.6,0.415,0.0,0.0,0.0,0.2283,2,否,2,2
xb_03351,我,邪恶之物,HM,人体,OB,物体,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,1,1
xb_03352,照片,真的,OB,物体,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03353,骨头,清洁而文静的,BD,建筑,ST,结构,2,具体→抽象,0.6,0.33,0.6,0.465,0.33,0.33,0.33,0.4042,3,否,2,2
xb_03354,海,庞大的思念,NT,自然,EM,情感,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03355,你的话,真的,HM,人体,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03356,它的内心,清醒的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03357,她的心灵,常见的那种编狭心灵,TH,思维,SP,空间,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03358,这信心,孤独的,EM,情感,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03359,我的理论,正确的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03360,编辑们,能干的裁判员,HM,人体,HM,人体,1,具体→具体,0.2,0.0,0.4,0.15,0.0,0.0,0.0,0.0825,1,否,1,1
xb_03361,他的天才,审慎的创造天才,TH,思维,HM,人体,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03362,时间,最好的药物,TM,时间,OB,物体,4,抽象→具体,0.4,0.33,0.6,0.415,0.67,0.67,0.67,0.5298,3,否,4,3
xb_03363,资产阶级,怯懦的,SC,社会,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03364,我的笔,软弱的、死板的,OB,物体,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03365,他的作家生涯,严峻的,LF,光线,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03366,俄国人,了不起的,HM,人体,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03367,聪明人的意见,好的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03368,敏捷的灵魂,聪明的,TH,思维,ST,结构,3,抽象→抽象,0.8,0.67,0.8,0.735,0.67,0.33,0.534,0.6446,4,否,3,5
xb_03369,他的行为,聪明的,HM,人体,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03370,按照知识进行生活的人,幸福的,HM,人体,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03371,我们的请求,恰当的,HM,人体,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03372,我们就此所提的建议,最好的,HM,人体,ST,结构,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03373,这样有智慧、有准备的人,勇敢的,HM,人体,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
xb_03374,我所说的勇敢的行为,聪明的行为,HM,人体,HM,人体,3,抽象→抽象,0.2,0.0,0.4,0.15,0.67,0.33,0.534,0.3228,2,否,3,2
xb_03375,可怕的事情,坏的,EV,事件,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03376,希望的事情,好的,EV,事件,ST,结构,3,抽象→抽象,0.4,0.33,0.6,0.415,0.67,0.33,0.534,0.4686,3,否,3,3
xb_03377,相同的人,友好的,HM,人体,ST,结构,2,具体→抽象,0.2,0.0,0.4,0.15,0.33,0.33,0.33,0.231,2,否,2,2
